"","num","date","signatory","joint_signatory"
"7860","1399","20181126","VINCI GIANLUCA","DI SAN MARTINO LORENZATO DI IVREA LUIS ROBERTO"
"7861","1399","20181126","VINCI GIANLUCA","CAVANDOLI LAURA"
"7862","1399","20181126","VINCI GIANLUCA","CAPARVI VIRGINIO"
"7863","1399","20181126","VINCI GIANLUCA","TOMBOLATO GIOVANNI BATTISTA"
"7864","1399","20181126","VINCI GIANLUCA","BELLACHIOMA GIUSEPPE ERCOLE"
"7865","1399","20181126","VINCI GIANLUCA","POTENTI MANFREDI"
"7866","1399","20181126","VINCI GIANLUCA","PIASTRA CARLO"
"7867","1399","20181126","VINCI GIANLUCA","MURELLI ELENA"
"7868","1399","20181126","VINCI GIANLUCA","PANIZZUT MASSIMILIANO"
"7869","1399","20181126","VINCI GIANLUCA","LEGNAIOLI DONATELLA"
"7870","1399","20181126","VINCI GIANLUCA","TATEO ANNA RITA"
"7871","1399","20181126","VINCI GIANLUCA","ZORDAN ADOLFO"
"7872","1399","20181126","VINCI GIANLUCA","RACCHELLA GERMANO"
"7873","1399","20181126","VINCI GIANLUCA","GUSMEROLI ALBERTO LUIGI"
"7874","1399","20181126","VINCI GIANLUCA","ZOFFILI EUGENIO"
"7875","1399","20181126","VINCI GIANLUCA","CECCHETTI FABRIZIO"
"7876","1399","20181126","VINCI GIANLUCA","GIGLIO VIGNA ALESSANDRO"
"7877","1399","20181126","VINCI GIANLUCA","IEZZI IGOR GIANCARLO"
"7878","1399","20181126","VINCI GIANLUCA","BONIARDI FABIO MASSIMO"
"7879","1399","20181126","VINCI GIANLUCA","DI MURO FLAVIO"
"7880","1399","20181126","VINCI GIANLUCA","CAFFARATTO GUALTIERO"
"7881","1399","20181126","VINCI GIANLUCA","DARA ANDREA"
"7882","1399","20181126","VINCI GIANLUCA","FOGLIANI KETTY"
"7883","1399","20181126","VINCI GIANLUCA","BISA INGRID"
"7884","1399","20181126","VINCI GIANLUCA","DONINA GIUSEPPE CESARE"
"7885","1399","20181126","VINCI GIANLUCA","TURRI ROBERTO"
"7886","1399","20181126","VINCI GIANLUCA","FRASSINI REBECCA"
"7887","1399","20181126","VINCI GIANLUCA","PRETTO ERIK UMBERTO"
"7888","1399","20181126","VINCI GIANLUCA","ZICCHIERI FRANCESCO"
"7889","1399","20181126","VINCI GIANLUCA","PATELLI CRISTINA"
"7890","1399","20181126","VINCI GIANLUCA","COVOLO SILVIA"
"7891","1399","20181126","VINCI GIANLUCA","PETTAZZI LINO"
"7892","1399","20181126","VINCI GIANLUCA","FANTUZ MARICA"
"7893","1399","20181126","VINCI GIANLUCA","RIBOLLA ALBERTO"
"7894","1399","20181126","VINCI GIANLUCA","BAZZARO ALEX"
"7895","1399","20181126","VINCI GIANLUCA","GOBBATO CLAUDIA"
"7896","1399","20181126","VINCI GIANLUCA","VALLOTTO SERGIO"
"7897","1399","20181126","VINCI GIANLUCA","COLMELLERE ANGELA"
"7898","1399","20181126","VINCI GIANLUCA","TOCCALINI LUCA"
"7899","1399","20181126","VINCI GIANLUCA","BUBISUTTI AURELIA"
"7900","1400","20181126","VINCI GIANLUCA","BELOTTI DANIELE"
"7901","1400","20181126","VINCI GIANLUCA","BIANCHI MATTEO LUIGI"
"7902","1400","20181126","VINCI GIANLUCA","BILLI SIMONE"
"7903","1400","20181126","VINCI GIANLUCA","BINELLI DIEGO"
"7904","1400","20181126","VINCI GIANLUCA","BOLDI ROSSANA LIDIA"
"7905","1400","20181126","VINCI GIANLUCA","CAPITANIO MASSIMILIANO"
"7906","1400","20181126","VINCI GIANLUCA","COLLA JARI"
"7907","1400","20181126","VINCI GIANLUCA","DE ANGELIS SARA"
"7908","1400","20181126","VINCI GIANLUCA","DE MARTINI GUIDO"
"7909","1400","20181126","VINCI GIANLUCA","FERRARI ROBERTO PAOLO"
"7910","1400","20181126","VINCI GIANLUCA","FURGIUELE DOMENICO"
"7911","1400","20181126","VINCI GIANLUCA","GASTALDI FLAVIO"
"7912","1400","20181126","VINCI GIANLUCA","GIACOMETTI ANTONIETTA"
"7913","1400","20181126","VINCI GIANLUCA","GOLINELLI GUGLIELMO"
"7914","1400","20181126","VINCI GIANLUCA","GRIMOLDI PAOLO"
"7915","1400","20181126","VINCI GIANLUCA","INVERNIZZI CRISTIAN"
"7916","1400","20181126","VINCI GIANLUCA","LAZZARINI ARIANNA"
"7917","1400","20181126","VINCI GIANLUCA","LOCATELLI ALESSANDRA"
"7918","1400","20181126","VINCI GIANLUCA","LORENZONI EVA"
"7919","1400","20181126","VINCI GIANLUCA","LUCCHINI ELENA"
"7920","1400","20181126","VINCI GIANLUCA","MARCHETTI RICCARDO AUGUSTO"
"7921","1400","20181126","VINCI GIANLUCA","MOLINARI RICCARDO"
"7922","1400","20181126","VINCI GIANLUCA","MORELLI ALESSANDRO"
"7923","1400","20181126","VINCI GIANLUCA","PAOLINI LUCA RODOLFO"
"7924","1400","20181126","VINCI GIANLUCA","PICCOLO TIZIANA"
"7925","1400","20181126","VINCI GIANLUCA","SASSO ROSSANO"
"7926","1400","20181126","VINCI GIANLUCA","STEFANI ALBERTO"
"7927","1400","20181126","VINCI GIANLUCA","TARANTINO LEONARDO"
"7928","1400","20181126","VINCI GIANLUCA","TONELLI GIANNI"
"7929","1400","20181126","VINCI GIANLUCA","CATTOI VANESSA"
"7930","1400","20181126","VINCI GIANLUCA","FOSCOLO SARA"
"7931","1400","20181126","VINCI GIANLUCA","LOLINI MARIO"
"7932","1400","20181126","VINCI GIANLUCA","MOSCHIONI DANIELE"
"7933","1400","20181126","VINCI GIANLUCA","DI SAN MARTINO LORENZATO DI IVREA LUIS ROBERTO"
"7934","1400","20181126","VINCI GIANLUCA","CAVANDOLI LAURA"
"7935","1400","20181126","VINCI GIANLUCA","CAPARVI VIRGINIO"
"7936","1400","20181126","VINCI GIANLUCA","TOMBOLATO GIOVANNI BATTISTA"
"7937","1400","20181126","VINCI GIANLUCA","BELLACHIOMA GIUSEPPE ERCOLE"
"7938","1400","20181126","VINCI GIANLUCA","POTENTI MANFREDI"
"7939","1400","20181126","VINCI GIANLUCA","PIASTRA CARLO"
"7940","1400","20181126","VINCI GIANLUCA","MURELLI ELENA"
"7941","1400","20181126","VINCI GIANLUCA","PANIZZUT MASSIMILIANO"
"7942","1400","20181126","VINCI GIANLUCA","LEGNAIOLI DONATELLA"
"7943","1400","20181126","VINCI GIANLUCA","TATEO ANNA RITA"
"7944","1400","20181126","VINCI GIANLUCA","ZORDAN ADOLFO"
"7945","1400","20181126","VINCI GIANLUCA","RACCHELLA GERMANO"
"7946","1400","20181126","VINCI GIANLUCA","GUSMEROLI ALBERTO LUIGI"
"7947","1400","20181126","VINCI GIANLUCA","ZOFFILI EUGENIO"
"7948","1400","20181126","VINCI GIANLUCA","CECCHETTI FABRIZIO"
"7949","1400","20181126","VINCI GIANLUCA","GIGLIO VIGNA ALESSANDRO"
"7950","1400","20181126","VINCI GIANLUCA","IEZZI IGOR GIANCARLO"
"7951","1400","20181126","VINCI GIANLUCA","BONIARDI FABIO MASSIMO"
"7952","1400","20181126","VINCI GIANLUCA","DI MURO FLAVIO"
"7953","1400","20181126","VINCI GIANLUCA","DARA ANDREA"
"7954","1400","20181126","VINCI GIANLUCA","COIN DIMITRI"
"7955","1400","20181126","VINCI GIANLUCA","FOGLIANI KETTY"
"7956","1400","20181126","VINCI GIANLUCA","BISA INGRID"
"7957","1400","20181126","VINCI GIANLUCA","DONINA GIUSEPPE CESARE"
"7958","1400","20181126","VINCI GIANLUCA","TURRI ROBERTO"
"7959","1400","20181126","VINCI GIANLUCA","FRASSINI REBECCA"
"7960","1400","20181126","VINCI GIANLUCA","PRETTO ERIK UMBERTO"
"7961","1400","20181126","VINCI GIANLUCA","ZICCHIERI FRANCESCO"
"7962","1400","20181126","VINCI GIANLUCA","PATELLI CRISTINA"
"7963","1400","20181126","VINCI GIANLUCA","COVOLO SILVIA"
"7964","1400","20181126","VINCI GIANLUCA","PETTAZZI LINO"
"7965","1400","20181126","VINCI GIANLUCA","FANTUZ MARICA"
"7966","1400","20181126","VINCI GIANLUCA","RIBOLLA ALBERTO"
"7967","1400","20181126","VINCI GIANLUCA","BAZZARO ALEX"
"7968","1400","20181126","VINCI GIANLUCA","VALLOTTO SERGIO"
"7969","1400","20181126","VINCI GIANLUCA","COLMELLERE ANGELA"
"7970","1400","20181126","VINCI GIANLUCA","TOCCALINI LUCA"
"7971","1400","20181126","VINCI GIANLUCA","BUBISUTTI AURELIA"
"7972","1401","20181127","RIBOLLA ALBERTO","VINCI GIANLUCA"
"7973","1401","20181127","RIBOLLA ALBERTO","BELOTTI DANIELE"
"7974","1401","20181127","RIBOLLA ALBERTO","BIANCHI MATTEO LUIGI"
"7975","1401","20181127","RIBOLLA ALBERTO","BILLI SIMONE"
"7976","1401","20181127","RIBOLLA ALBERTO","BINELLI DIEGO"
"7977","1401","20181127","RIBOLLA ALBERTO","BOLDI ROSSANA LIDIA"
"7978","1401","20181127","RIBOLLA ALBERTO","BORDONALI SIMONA"
"7979","1401","20181127","RIBOLLA ALBERTO","CAPITANIO MASSIMILIANO"
"7980","1401","20181127","RIBOLLA ALBERTO","COLLA JARI"
"7981","1401","20181127","RIBOLLA ALBERTO","COMAROLI SILVANA ANDREINA"
"7982","1401","20181127","RIBOLLA ALBERTO","DE ANGELIS SARA"
"7983","1401","20181127","RIBOLLA ALBERTO","DE MARTINI GUIDO"
"7984","1401","20181127","RIBOLLA ALBERTO","FERRARI ROBERTO PAOLO"
"7985","1401","20181127","RIBOLLA ALBERTO","FURGIUELE DOMENICO"
"7986","1401","20181127","RIBOLLA ALBERTO","GASTALDI FLAVIO"
"7987","1401","20181127","RIBOLLA ALBERTO","GIACOMETTI ANTONIETTA"
"7988","1401","20181127","RIBOLLA ALBERTO","GOLINELLI GUGLIELMO"
"7989","1401","20181127","RIBOLLA ALBERTO","GRIMOLDI PAOLO"
"7990","1401","20181127","RIBOLLA ALBERTO","INVERNIZZI CRISTIAN"
"7991","1401","20181127","RIBOLLA ALBERTO","LOCATELLI ALESSANDRA"
"7992","1401","20181127","RIBOLLA ALBERTO","LORENZONI EVA"
"7993","1401","20181127","RIBOLLA ALBERTO","LUCCHINI ELENA"
"7994","1401","20181127","RIBOLLA ALBERTO","MARCHETTI RICCARDO AUGUSTO"
"7995","1401","20181127","RIBOLLA ALBERTO","MOLINARI RICCARDO"
"7996","1401","20181127","RIBOLLA ALBERTO","MORELLI ALESSANDRO"
"7997","1401","20181127","RIBOLLA ALBERTO","PAOLINI LUCA RODOLFO"
"7998","1401","20181127","RIBOLLA ALBERTO","PICCOLO TIZIANA"
"7999","1401","20181127","RIBOLLA ALBERTO","TARANTINO LEONARDO"
"8000","1401","20181127","RIBOLLA ALBERTO","TONELLI GIANNI"
"8001","1401","20181127","RIBOLLA ALBERTO","VIVIANI LORENZO"
"8002","1401","20181127","RIBOLLA ALBERTO","CATTOI VANESSA"
"8003","1401","20181127","RIBOLLA ALBERTO","FOSCOLO SARA"
"8004","1401","20181127","RIBOLLA ALBERTO","LOLINI MARIO"
"8005","1401","20181127","RIBOLLA ALBERTO","ZIELLO EDOARDO"
"8006","1401","20181127","RIBOLLA ALBERTO","MOSCHIONI DANIELE"
"8007","1401","20181127","RIBOLLA ALBERTO","DI SAN MARTINO LORENZATO DI IVREA LUIS ROBERTO"
"8008","1401","20181127","RIBOLLA ALBERTO","CAVANDOLI LAURA"
"8009","1401","20181127","RIBOLLA ALBERTO","CAPARVI VIRGINIO"
"8010","1401","20181127","RIBOLLA ALBERTO","BELLACHIOMA GIUSEPPE ERCOLE"
"8011","1401","20181127","RIBOLLA ALBERTO","PIASTRA CARLO"
"8012","1401","20181127","RIBOLLA ALBERTO","MURELLI ELENA"
"8013","1401","20181127","RIBOLLA ALBERTO","PANIZZUT MASSIMILIANO"
"8014","1401","20181127","RIBOLLA ALBERTO","LEGNAIOLI DONATELLA"
"8015","1401","20181127","RIBOLLA ALBERTO","TATEO ANNA RITA"
"8016","1401","20181127","RIBOLLA ALBERTO","PATERNOSTER PAOLO"
"8017","1401","20181127","RIBOLLA ALBERTO","ZORDAN ADOLFO"
"8018","1401","20181127","RIBOLLA ALBERTO","RACCHELLA GERMANO"
"8019","1401","20181127","RIBOLLA ALBERTO","GUSMEROLI ALBERTO LUIGI"
"8020","1401","20181127","RIBOLLA ALBERTO","CECCHETTI FABRIZIO"
"8021","1401","20181127","RIBOLLA ALBERTO","IEZZI IGOR GIANCARLO"
"8022","1401","20181127","RIBOLLA ALBERTO","BONIARDI FABIO MASSIMO"
"8023","1401","20181127","RIBOLLA ALBERTO","CAFFARATTO GUALTIERO"
"8024","1401","20181127","RIBOLLA ALBERTO","DARA ANDREA"
"8025","1401","20181127","RIBOLLA ALBERTO","ANDREUZZA GIORGIA"
"8026","1401","20181127","RIBOLLA ALBERTO","COIN DIMITRI"
"8027","1401","20181127","RIBOLLA ALBERTO","FOGLIANI KETTY"
"8028","1401","20181127","RIBOLLA ALBERTO","BISA INGRID"
"8029","1401","20181127","RIBOLLA ALBERTO","DONINA GIUSEPPE CESARE"
"8030","1401","20181127","RIBOLLA ALBERTO","TURRI ROBERTO"
"8031","1401","20181127","RIBOLLA ALBERTO","FRASSINI REBECCA"
"8032","1401","20181127","RIBOLLA ALBERTO","VALBUSA VANIA"
"8033","1401","20181127","RIBOLLA ALBERTO","PRETTO ERIK UMBERTO"
"8034","1401","20181127","RIBOLLA ALBERTO","ZICCHIERI FRANCESCO"
"8035","1401","20181127","RIBOLLA ALBERTO","PATELLI CRISTINA"
"8036","1401","20181127","RIBOLLA ALBERTO","COVOLO SILVIA"
"8037","1401","20181127","RIBOLLA ALBERTO","BADOLE MIRCO"
"8038","1401","20181127","RIBOLLA ALBERTO","PETTAZZI LINO"
"8039","1401","20181127","RIBOLLA ALBERTO","FANTUZ MARICA"
"8040","1401","20181127","RIBOLLA ALBERTO","TIRAMANI PAOLO"
"8041","1401","20181127","RIBOLLA ALBERTO","BAZZARO ALEX"
"8042","1401","20181127","RIBOLLA ALBERTO","GOBBATO CLAUDIA"
"8043","1401","20181127","RIBOLLA ALBERTO","VALLOTTO SERGIO"
"8044","1401","20181127","RIBOLLA ALBERTO","COLMELLERE ANGELA"
"8045","1401","20181127","RIBOLLA ALBERTO","BUBISUTTI AURELIA"
"8046","1402","20181128","ARESTA GIOVANNI LUCA","CHIAZZESE GIUSEPPE"
"8047","1402","20181128","ARESTA GIOVANNI LUCA","CORDA EMANUELA"
"8048","1402","20181128","ARESTA GIOVANNI LUCA","D'UVA FRANCESCO"
"8049","1402","20181128","ARESTA GIOVANNI LUCA","FRUSONE LUCA"
"8050","1402","20181128","ARESTA GIOVANNI LUCA","IORIO MARIANNA"
"8051","1402","20181128","ARESTA GIOVANNI LUCA","RIZZO GIANLUCA"
"8052","1402","20181128","ARESTA GIOVANNI LUCA","ROSSINI ROBERTO"
"8053","1402","20181128","ARESTA GIOVANNI LUCA","RUSSO GIOVANNI"
"8054","1402","20181128","ARESTA GIOVANNI LUCA","TRAVERSI ROBERTO"
"8055","1402","20181128","ARESTA GIOVANNI LUCA","IOVINO LUIGI"
"8056","1402","20181128","ARESTA GIOVANNI LUCA","GALANTINO DAVIDE"
"8057","1402","20181128","ARESTA GIOVANNI LUCA","ERMELLINO ALESSANDRA"
"8058","1402","20181128","ARESTA GIOVANNI LUCA","DEL MONACO ANTONIO"
"8059","1403","20181128","ASCARI STEFANIA","GIULIANO CARLA"
"8060","1403","20181128","ASCARI STEFANIA","AIELLO PIERA"
"8061","1403","20181128","ASCARI STEFANIA","BUSINAROLO FRANCESCA"
"8062","1403","20181128","ASCARI STEFANIA","CATALDI ROBERTO"
"8063","1403","20181128","ASCARI STEFANIA","DIENI FEDERICA"
"8064","1403","20181128","ASCARI STEFANIA","PALMISANO VALENTINA"
"8065","1403","20181128","ASCARI STEFANIA","SAITTA EUGENIO"
"8066","1403","20181128","ASCARI STEFANIA","SARTI GIULIA"
"8067","1403","20181128","ASCARI STEFANIA","PERANTONI MARIO"
"8068","1403","20181128","ASCARI STEFANIA","DI STASIO IOLANDA"
"8069","1403","20181128","ASCARI STEFANIA","DI SARNO GIANFRANCO"
"8070","1403","20181128","ASCARI STEFANIA","SALAFIA ANGELA"
"8071","1403","20181128","ASCARI STEFANIA","D'ORSO VALENTINA"
"8072","1403","20181128","ASCARI STEFANIA","DORI DEVIS"
"8073","1403","20181128","ASCARI STEFANIA","BARBUTO ELISABETTA MARIA"
"8074","1403","20181128","ASCARI STEFANIA","SCUTELLA' ELISA"
"8075","1404","20181129","FRASSINI REBECCA","VINCI GIANLUCA"
"8076","1404","20181129","FRASSINI REBECCA","BELOTTI DANIELE"
"8077","1404","20181129","FRASSINI REBECCA","BIANCHI MATTEO LUIGI"
"8078","1404","20181129","FRASSINI REBECCA","BILLI SIMONE"
"8079","1404","20181129","FRASSINI REBECCA","BINELLI DIEGO"
"8080","1404","20181129","FRASSINI REBECCA","BOLDI ROSSANA LIDIA"
"8081","1404","20181129","FRASSINI REBECCA","BORDONALI SIMONA"
"8082","1404","20181129","FRASSINI REBECCA","CAPITANIO MASSIMILIANO"
"8083","1404","20181129","FRASSINI REBECCA","COMAROLI SILVANA ANDREINA"
"8084","1404","20181129","FRASSINI REBECCA","DE MARTINI GUIDO"
"8085","1404","20181129","FRASSINI REBECCA","FERRARI ROBERTO PAOLO"
"8086","1404","20181129","FRASSINI REBECCA","FURGIUELE DOMENICO"
"8087","1404","20181129","FRASSINI REBECCA","GASTALDI FLAVIO"
"8088","1404","20181129","FRASSINI REBECCA","GIACOMETTI ANTONIETTA"
"8089","1404","20181129","FRASSINI REBECCA","GOLINELLI GUGLIELMO"
"8090","1404","20181129","FRASSINI REBECCA","GRIMOLDI PAOLO"
"8091","1404","20181129","FRASSINI REBECCA","INVERNIZZI CRISTIAN"
"8092","1404","20181129","FRASSINI REBECCA","LO MONTE CARMELO"
"8093","1404","20181129","FRASSINI REBECCA","LOCATELLI ALESSANDRA"
"8094","1404","20181129","FRASSINI REBECCA","LORENZONI EVA"
"8095","1404","20181129","FRASSINI REBECCA","LUCCHINI ELENA"
"8096","1404","20181129","FRASSINI REBECCA","MOLINARI RICCARDO"
"8097","1404","20181129","FRASSINI REBECCA","MORELLI ALESSANDRO"
"8098","1404","20181129","FRASSINI REBECCA","PAGANO ALESSANDRO SARO ALFONSO"
"8099","1404","20181129","FRASSINI REBECCA","PAOLINI LUCA RODOLFO"
"8100","1404","20181129","FRASSINI REBECCA","PICCOLO TIZIANA"
"8101","1404","20181129","FRASSINI REBECCA","SASSO ROSSANO"
"8102","1404","20181129","FRASSINI REBECCA","STEFANI ALBERTO"
"8103","1404","20181129","FRASSINI REBECCA","TARANTINO LEONARDO"
"8104","1404","20181129","FRASSINI REBECCA","TONELLI GIANNI"
"8105","1404","20181129","FRASSINI REBECCA","VIVIANI LORENZO"
"8106","1404","20181129","FRASSINI REBECCA","PATASSINI TULLIO"
"8107","1404","20181129","FRASSINI REBECCA","CATTOI VANESSA"
"8108","1404","20181129","FRASSINI REBECCA","FOSCOLO SARA"
"8109","1404","20181129","FRASSINI REBECCA","LOLINI MARIO"
"8110","1404","20181129","FRASSINI REBECCA","ZIELLO EDOARDO"
"8111","1404","20181129","FRASSINI REBECCA","MOSCHIONI DANIELE"
"8112","1404","20181129","FRASSINI REBECCA","DI SAN MARTINO LORENZATO DI IVREA LUIS ROBERTO"
"8113","1404","20181129","FRASSINI REBECCA","CAVANDOLI LAURA"
"8114","1404","20181129","FRASSINI REBECCA","TOMBOLATO GIOVANNI BATTISTA"
"8115","1404","20181129","FRASSINI REBECCA","BELLACHIOMA GIUSEPPE ERCOLE"
"8116","1404","20181129","FRASSINI REBECCA","POTENTI MANFREDI"
"8117","1404","20181129","FRASSINI REBECCA","PIASTRA CARLO"
"8118","1404","20181129","FRASSINI REBECCA","MURELLI ELENA"
"8119","1404","20181129","FRASSINI REBECCA","PANIZZUT MASSIMILIANO"
"8120","1404","20181129","FRASSINI REBECCA","LEGNAIOLI DONATELLA"
"8121","1404","20181129","FRASSINI REBECCA","TATEO ANNA RITA"
"8122","1404","20181129","FRASSINI REBECCA","PATERNOSTER PAOLO"
"8123","1404","20181129","FRASSINI REBECCA","ZORDAN ADOLFO"
"8124","1404","20181129","FRASSINI REBECCA","RACCHELLA GERMANO"
"8125","1404","20181129","FRASSINI REBECCA","GUSMEROLI ALBERTO LUIGI"
"8126","1404","20181129","FRASSINI REBECCA","CECCHETTI FABRIZIO"
"8127","1404","20181129","FRASSINI REBECCA","GIGLIO VIGNA ALESSANDRO"
"8128","1404","20181129","FRASSINI REBECCA","IEZZI IGOR GIANCARLO"
"8129","1404","20181129","FRASSINI REBECCA","BONIARDI FABIO MASSIMO"
"8130","1404","20181129","FRASSINI REBECCA","LIUNI MARZIO"
"8131","1404","20181129","FRASSINI REBECCA","DI MURO FLAVIO"
"8132","1404","20181129","FRASSINI REBECCA","CAFFARATTO GUALTIERO"
"8133","1404","20181129","FRASSINI REBECCA","DARA ANDREA"
"8134","1404","20181129","FRASSINI REBECCA","COIN DIMITRI"
"8135","1404","20181129","FRASSINI REBECCA","FOGLIANI KETTY"
"8136","1404","20181129","FRASSINI REBECCA","BISA INGRID"
"8137","1404","20181129","FRASSINI REBECCA","DONINA GIUSEPPE CESARE"
"8138","1404","20181129","FRASSINI REBECCA","TURRI ROBERTO"
"8139","1404","20181129","FRASSINI REBECCA","VALBUSA VANIA"
"8140","1404","20181129","FRASSINI REBECCA","PRETTO ERIK UMBERTO"
"8141","1404","20181129","FRASSINI REBECCA","ZICCHIERI FRANCESCO"
"8142","1404","20181129","FRASSINI REBECCA","PATELLI CRISTINA"
"8143","1404","20181129","FRASSINI REBECCA","COVOLO SILVIA"
"8144","1404","20181129","FRASSINI REBECCA","BADOLE MIRCO"
"8145","1404","20181129","FRASSINI REBECCA","PETTAZZI LINO"
"8146","1404","20181129","FRASSINI REBECCA","FANTUZ MARICA"
"8147","1404","20181129","FRASSINI REBECCA","TIRAMANI PAOLO"
"8148","1404","20181129","FRASSINI REBECCA","RIBOLLA ALBERTO"
"8149","1404","20181129","FRASSINI REBECCA","BAZZARO ALEX"
"8150","1404","20181129","FRASSINI REBECCA","GOBBATO CLAUDIA"
"8151","1404","20181129","FRASSINI REBECCA","VALLOTTO SERGIO"
"8152","1404","20181129","FRASSINI REBECCA","COLMELLERE ANGELA"
"8153","1404","20181129","FRASSINI REBECCA","TOCCALINI LUCA"
"8154","1404","20181129","FRASSINI REBECCA","BUBISUTTI AURELIA"
"8155","1405","20181129","PAGANO ALESSANDRO SARO ALFONSO","BILLI SIMONE"
"8156","1405","20181129","PAGANO ALESSANDRO SARO ALFONSO","DI SAN MARTINO LORENZATO DI IVREA LUIS ROBERTO"
"8157","1405","20181129","PAGANO ALESSANDRO SARO ALFONSO","COIN DIMITRI"
"8158","1406","20181129","MARCHETTI RICCARDO AUGUSTO","VINCI GIANLUCA"
"8159","1406","20181129","MARCHETTI RICCARDO AUGUSTO","BELOTTI DANIELE"
"8160","1406","20181129","MARCHETTI RICCARDO AUGUSTO","BIANCHI MATTEO LUIGI"
"8161","1406","20181129","MARCHETTI RICCARDO AUGUSTO","BILLI SIMONE"
"8162","1406","20181129","MARCHETTI RICCARDO AUGUSTO","BINELLI DIEGO"
"8163","1406","20181129","MARCHETTI RICCARDO AUGUSTO","BOLDI ROSSANA LIDIA"
"8164","1406","20181129","MARCHETTI RICCARDO AUGUSTO","BORDONALI SIMONA"
"8165","1406","20181129","MARCHETTI RICCARDO AUGUSTO","CAPITANIO MASSIMILIANO"
"8166","1406","20181129","MARCHETTI RICCARDO AUGUSTO","DE ANGELIS SARA"
"8167","1406","20181129","MARCHETTI RICCARDO AUGUSTO","DE MARTINI GUIDO"
"8168","1406","20181129","MARCHETTI RICCARDO AUGUSTO","FURGIUELE DOMENICO"
"8169","1406","20181129","MARCHETTI RICCARDO AUGUSTO","GASTALDI FLAVIO"
"8170","1406","20181129","MARCHETTI RICCARDO AUGUSTO","GIACOMETTI ANTONIETTA"
"8171","1406","20181129","MARCHETTI RICCARDO AUGUSTO","GOLINELLI GUGLIELMO"
"8172","1406","20181129","MARCHETTI RICCARDO AUGUSTO","GRIMOLDI PAOLO"
"8173","1406","20181129","MARCHETTI RICCARDO AUGUSTO","INVERNIZZI CRISTIAN"
"8174","1406","20181129","MARCHETTI RICCARDO AUGUSTO","LAZZARINI ARIANNA"
"8175","1406","20181129","MARCHETTI RICCARDO AUGUSTO","LOCATELLI ALESSANDRA"
"8176","1406","20181129","MARCHETTI RICCARDO AUGUSTO","LORENZONI EVA"
"8177","1406","20181129","MARCHETTI RICCARDO AUGUSTO","LUCCHINI ELENA"
"8178","1406","20181129","MARCHETTI RICCARDO AUGUSTO","MOLINARI RICCARDO"
"8179","1406","20181129","MARCHETTI RICCARDO AUGUSTO","MORELLI ALESSANDRO"
"8180","1406","20181129","MARCHETTI RICCARDO AUGUSTO","PAGANO ALESSANDRO SARO ALFONSO"
"8181","1406","20181129","MARCHETTI RICCARDO AUGUSTO","PAOLINI LUCA RODOLFO"
"8182","1406","20181129","MARCHETTI RICCARDO AUGUSTO","PICCOLO TIZIANA"
"8183","1406","20181129","MARCHETTI RICCARDO AUGUSTO","SASSO ROSSANO"
"8184","1406","20181129","MARCHETTI RICCARDO AUGUSTO","STEFANI ALBERTO"
"8185","1406","20181129","MARCHETTI RICCARDO AUGUSTO","TARANTINO LEONARDO"
"8186","1406","20181129","MARCHETTI RICCARDO AUGUSTO","TONELLI GIANNI"
"8187","1406","20181129","MARCHETTI RICCARDO AUGUSTO","VIVIANI LORENZO"
"8188","1406","20181129","MARCHETTI RICCARDO AUGUSTO","PATASSINI TULLIO"
"8189","1406","20181129","MARCHETTI RICCARDO AUGUSTO","FOSCOLO SARA"
"8190","1406","20181129","MARCHETTI RICCARDO AUGUSTO","LOLINI MARIO"
"8191","1406","20181129","MARCHETTI RICCARDO AUGUSTO","MOSCHIONI DANIELE"
"8192","1406","20181129","MARCHETTI RICCARDO AUGUSTO","DI SAN MARTINO LORENZATO DI IVREA LUIS ROBERTO"
"8193","1406","20181129","MARCHETTI RICCARDO AUGUSTO","CAVANDOLI LAURA"
"8194","1406","20181129","MARCHETTI RICCARDO AUGUSTO","CAPARVI VIRGINIO"
"8195","1406","20181129","MARCHETTI RICCARDO AUGUSTO","TOMBOLATO GIOVANNI BATTISTA"
"8196","1406","20181129","MARCHETTI RICCARDO AUGUSTO","PIASTRA CARLO"
"8197","1406","20181129","MARCHETTI RICCARDO AUGUSTO","MURELLI ELENA"
"8198","1406","20181129","MARCHETTI RICCARDO AUGUSTO","PANIZZUT MASSIMILIANO"
"8199","1406","20181129","MARCHETTI RICCARDO AUGUSTO","LEGNAIOLI DONATELLA"
"8200","1406","20181129","MARCHETTI RICCARDO AUGUSTO","TATEO ANNA RITA"
"8201","1406","20181129","MARCHETTI RICCARDO AUGUSTO","PATERNOSTER PAOLO"
"8202","1406","20181129","MARCHETTI RICCARDO AUGUSTO","RACCHELLA GERMANO"
"8203","1406","20181129","MARCHETTI RICCARDO AUGUSTO","GUSMEROLI ALBERTO LUIGI"
"8204","1406","20181129","MARCHETTI RICCARDO AUGUSTO","CECCHETTI FABRIZIO"
"8205","1406","20181129","MARCHETTI RICCARDO AUGUSTO","GIGLIO VIGNA ALESSANDRO"
"8206","1406","20181129","MARCHETTI RICCARDO AUGUSTO","IEZZI IGOR GIANCARLO"
"8207","1406","20181129","MARCHETTI RICCARDO AUGUSTO","BONIARDI FABIO MASSIMO"
"8208","1406","20181129","MARCHETTI RICCARDO AUGUSTO","DI MURO FLAVIO"
